;idno;author;gender;the;and;to;of;a;i;in;he;that;it;was;her;his;you;she;had;with;as;not;for;is;but;s;at;him;be;said;on;have;all;so;by;which;my;there;they;would;me;no;this;one;were;if;been;from;mr;what;an;when;t;or;do;are;who;will;them;very;could;up;we;more;out;little;their;has;now;your;like;then;into;know;than;about;some;any;never;did;much;man;only;should;can;time;well;think;good;how;mrs;come;see;old;am;such;down;before;own;must;upon;say;himself;made;great;over;thought;go;may;other;day;might;don;after;too;again;its;here;life;though;lady;way;eyes;nothing;first;came;even;face;long;hand;make;still;always;two;back;through;away;ever;where;last;without;room;being;yet;went;our;young;sir;herself;these;us;look;house;dear;tell;head;shall;why;seemed;looked;take;those;mind;once;things;miss;quite;most;every;night;father;men;something;better;while;let;people;going;just;knew;ethel;off;moment;home;poor;oh;under;many;thing;world;yes;looking;woman;says;done;ll;right;get;anything;give;heart;half;found;put;voice;love;another;left;felt;told;saw;place;got;against;round;mother;same;perhaps;rather;new;door;indeed;course;because;want;enough;almost;took;whom;hands;heard;asked;work;between;does;words;having;sure;lord;far;morning;seen;friend;child;years;light;wish;gone;turned;since;hope;find;m;myself;word;best;name;believe;till;stood;whole;flora;captain;money;full;soon;alone;towards;wife;whose;both;three;whether;gave;norman;side;kind;present;mean;each;cannot;speak;really;dr;rose;brought;few;together;among;less;white;part;hear;end;sat;sort;nor;ve;george;margaret;brother;days;o;set;dombey;coming;suppose;often;everything;leave;children;talk;however;girl;began;alice;air;next;guy;keep;help;sister;matter;ask;else;manner;d;returned;sense;mary;family;feeling;called;care;happy;evening;least;high;passed;taken;given;hour;boy;making;feel;hard;country;table;robert;glad;open;fire;small;gentleman;tone;hardly;richard;husband;pretty;letter;used;cried;behind;church;known;business;rest;answer;dark;held;re;certain;ought;doubt;understand;esther;read;black;spoke;self;also;friends;fellow;question;won;themselves;dead;call;true;harry;arm;god;florence;women;papa;power;already;sometimes;london;fact;near;thinking;chapter;grey;smile;possible;eye;uncle;silence;strong;itself;saying;nature;beautiful;doing;year;death;philip;window;certainly;times;meta;state;live;person;water;chair;dinner;taking;low;bed;deal;daughter;remember;others;subject;yourself;son;large;past;lay;wanted;fine;close;within;short;general;case;turn;afraid;use;aunt;sight;suddenly;kept;truth;lost;except;along;cold;coningsby;hair;clear;above;ah;john;bad;met;answered;until;ill;red;means;town;party;bright;street;able;bear;master;change;lips;ready;arms;walk;became;point;sun;reason;sitting;looks;become;interest;school;pleasure;idea;lydgate;none;comes;return;either;wrong;beauty;late;didn;seems;fear;fell;need;usual;walked;doctor;wonder;amy;sent;strange;soul;tom;st;dorothea;catherine;four;bring;feet;drawing;show;tears;hours;five;position;book;silent;quiet;deep;across;thank;conversation;added;knows;thoughts;makes;character;seem;standing;meet;tried;charles;hold;ground;sorry;fair;neither;blue;longer;public;morrow;early;wished;beyond;green;married;loved;beside;marjorie;opened;speaking;sound;second;garden;broken;stairs;week;vavasor;human;order;thus;opinion;ladies;spirit;meant;during;trouble;laura;forward;horse;law;stand;living;seeing;different;turning;slowly;try;ten;sweet;entered;cousin;figure;ago;smiling;elsmere;story;marriage;mine;chance;bit;please;tea;presence;hundred;talking;further;getting;visit;real;presently;sit;twenty;english;hall;knowledge;nearly;followed;easy;worse;circumstances;received;society;endymion;wind;stay;beginning;run;lived;form;free;whatever;age;kate;cause;england;expression;instead;laid;brown;gold;effect;carriage;moved;road;books;duty;impossible;forth;pleasant;expected;occasion;liked;earth;confidence;future;play;fresh;glencora;pain;carried;pity;therefore;drew;write;likely;stone;wild;marry;object;glance;breath;appeared;trafford;common;soft;edmonstone;desire;giving;cut;corner;squire;youth;dress;natural;caught;step;sarah;sleep;sake;attention;mouth;exclaimed;passion;besides;altogether;casaubon;body;goes;purpose;belinda;company;de;trying;thousand;blood;walter;rivers;talked;minutes;court;paper;pale;hat;replied;save;proud;sea;service;mere;speech;answers;companion;trust;heaven;heavy;anxious;palliser;strength;laugh;quick;nobody;trees;stopped;honour;creature;probably;land;rich;letters;gentlemen;touch;led;fall;rachel;hot;six;rate;toots;fancy;struck;happened;feelings;waiting;sudden;harold;immediately;spoken;afternoon;send;continued;secret;memory;grave;grace;months;king;clock;glass;grew;french;especially;flowers;ran;showed;comfort;reached;wait;died;joy;cries;knowing;worth;pay;obliged;girls;angry;account;influence;exactly;putting;meeting;dare;boys;foot;breakfast;summer;several;em;laughed;changed;bulstrode;necessary;believed;slight;aware;lying;river;music;fred;length;laughing;perfect;perfectly;major;shut;shook;fast;telling;observed;touched;reading;remained;afterwards;rosamond;pleased;fond;hers;scarcely;edith;office;view;carker;effort;outside;paul;generally;pass;rising;note;bounderby;understood;die;forget;jim;walking;difficult;written;act;entirely;pride;forgotten;leaves;tired;raised;promise;colour;scene;winter;affairs;lie;broke;seat;holding;force;guardian;pray;pounds;unless;around;watch;happiness;chloe;threw;quickly;conscious;james;smiled;surprise;gentle;warm;felix;wall;neck;spirits;sympathy;bent;distance;steps;born;replies;cry;straight;writing;sky;handsome;lives;questions;ma;history;leaving;opportunity;instant;couldn;charlotte;everybody;ear;surprised;pause;arrived;dream;beneath;filled;simply;private;yours;carry;respect;working;transome;allowed;watching;begin;sunday;duke;dog;wouldn;peace;sybil;isn;notice;difficulty;minute;easily;ears;daphne;property;surely;closed;ways;bound;expect;watched;big;moments;wood;leicester;floor;darkness;drawn;fixed;greater;chief;merely;study;repeated;fallen;movement;front;thinks;appearance;yesterday;wants;news;break;asks;christian;remembered;passing;takes;dull;jarndyce;pocket;rooms;line;experience;fit;montfort;paused;delight;rain;houses;spent;bucket;temper;piece;anybody;mamma;somewhat;tall;thrown;faith;simple;gerard;particularly;personal;cross;spite;started;affection;langham;breast;sharp;shoulder;parliament;delicate;city;various;bitter;horses;action;cecil;fortune;hearing;satisfaction;social;hurt;reply;terrible;greenow;cigarette;regard;matters;acquaintance;wide;prepared;gently;political;noble;particular;broad;meaning;aside;asking;queen;nice;otherwise;stop;wrote;pardon;spencer;settled;engaged;vain;follow;quietly;plain;baby;habit;sad;ha;bold;keeping;picture;monmouth;cocksmoor;hopes;finding;odd;minister;calm;opening;listened;below;whispered;shadow;beg;ada;kindness;opposite;supposed;hung;determined;countenance;eager;relief;field;excitement;nurse;evidently;following;art;spring;jane;anthea;weather;fault;serious;kissed;learned;gate;leaning;box;windows;evil;brooke;egremont;mentioned;roof;offer;village;stranger;seven;paid;weeks;sisters;move;curious;grown;offered;gay;hill;shame;consciousness;jermyn;guppy;bread;shoulders;greatly;tender;cheesacre;dropped;shaking;grass;servant;later;legs;dust;bébée;ferrars;park;cast;lot;dressed;learn;eh;crowd;coat;shop;distant;wine;sigh;pope;fingers;susan;emotion;running;conduct;number;paris;golden;resolved;share;gives;allow;anxiety;daily;dread;train;satisfied;byng;louisa;tox;wasn;sofa;middle;bye;drive;seated;walls;places;apparently;difference;forgive;nonsense;possession;condition;existence;fashion;taste;grandfather;safe;fool;harm;wishes;wet;nearer;regarded;begun;considered;promised;streets;hate;heads;trembling;twice;station;intended;blanche;charge;cheek;former;cuttle;loss;grand;rigby;favour;hoped;forced;roger;snagsby;consider;wonderful;imagine;papers;grief;success;listen;cheeks;softly;bare;declared;class;count;fate;interested;worst;dedlock;weak;driven;health;lad;expressed;dry;delighted;post;teeth;slow;snow;growing;eight;occurred;race;faces;melancholy;attempt;bell;earnest;worked;comfortable;lose;enter;miserable;bird;oxford;loud;younger;covered;sorrow;journey;sick;names;affair;unhappy;agreeable;persons;command;danger;innocent;painful;moving;struggle;faint;prince;square;mention;spare;ended;mowbray;tongue;reach;choose;sooner;amabel;misery;content;clothes;becoming;imagination;ring;wise;colonel;clever;lies;lyon;impression;government;placed;empty;dignity;suffering;ones;excuse;welcome;silver;cyril;mistress;receive;busy;soldier;addressed;ordinary;distinguished;worn;game;remain;bore;familiar;extremely;passionate;naturally;clearly;sign;stands;shown;litvinoff;roehampton;anger;energy;interesting;iron;kindly;knees;saved;judge;courage;burning;absence;lead;happen;cruel;gathered;marney;pressed;drink;kiss;despair;moral;haven;whenever;rough;quarter;ceased;frightened;single;voices;harding;taught;delightful;charm;devil;tenderness;ideas;narrow;gradgrind;doors;ashamed;considerable;listening;hastily;due;nay;brow;brilliant;although;higher;absolutely;cool;lifted;mistake;thin;path;escape;system;worthy;breaking;eat;doesn;deeply;throw;playing;fields;precious;fanny;miles;tree;darling;bless;dim;admiration;top;fully;servants;favourite;greatest;stretched;usually;nose;meanwhile;turns;appear;food;yellow;advice;bill;ease;complete;member;vicar;third;sees;lover;anyone;garth;mill;decided;flower;inclined;chamber;prevent;falling;consideration;played;millbank;equal;special;whisper;vague;library;birds;start;advantage;pursued;cared;rob;suit;returns;murmured;pair;twelve;justice;passage;burgo;sparsit;important;stick;space;bank;helped;degree;finished;le;maid;intention;claim;leading;conscience;labour;blow;calling;mad;shining;tulkinghorn;thoroughly;direction;wretched;occupied;amongst;clergyman;wealth;throat;spot;remarkable;excellent;lest;patient;elizabeth;fellows;yard;peculiar;dressing;result;eagerly;muttered;intelligence;bringing;ourselves;regret;thick;brain;smoke;dining;hotel;seek;ride;according;waited;noise;asleep;alive;period;slightly;pure;blind;terror;sacrifice;chiefly;temple;hospital;vast;possessed;somebody;weary;crossed;hitherto;arrival;stephen;inquired;hurried;widow;impulse;rise;lower;spread;coloured;shake;archdeacon;magnet;choice;relations;cap;shot;bessie;ladislaw;devoted;proper;false;triumph;required;accepted;sought;vision;cottage;dozen;hidden;burst;gradually;views;draw;bishop;fight;dying;address;consequence;christmas;failed;beat;cheerful;lane;rector;elder;guests;finger;month;forehead;possibly;belief;terms;fifty;accustomed;dreadful;club;singing;east;chick;spend;ermine;desired;unable;express;sensible;celia;cost;market;frame;events;charley;explain;unknown;dearest;religious;limbs;pipchin;amelia;weight;catch;interview;sounds;partly;opinions;madame;patience;somehow;amount;suggested;intense;honest;rare;generous;contrary;dreams;foolish;silas;chosen;grow;jack;resting;vincy;shape;thirty;moon;storm;ball;bonnet;returning;parish;flaxman;highly;kitchen;friendship;charming;needed;carrying;unconscious;thrust;career;startled;clouds;wear;grateful;situation;psammead;burgoyne;shade;shouldn;aloud;midst;north;wondered;truly;myra;heat;utterly;tis;credit;key;constant;castle;bearing;feels;remark;glory;nevertheless;latter;judgment;caddy;drove;shock;middlemarch;pipe;dine;reasons;equally;habits;stream;instantly;minds;foreign;assure;religion;gained;swept;forest;weakness;borne;plenty;excited;style;liberty;laughter;buy;forty;discovered;speaks;duties;henry;prayer;showing;leyburn;explained;manners;treated;cloud;furniture;pictures;confusion;willing;shadows;wooden;distress;instinct;example;household;powers;engagement;silly;older;feared;manage;parted;neighbourhood;seldom;estate;tells;presented;splendid;smallweed;conviction;plainly;ship;lovely;bellfield;farebrother;necessity;quarrel;loose;arranged;scorn;enjoy;throwing;nine;capital;stars;principle;hearts;affectionate;stones;lately;coach;directly;bottom;prospect;genius;glanced;sidonia;points;formed;visitor;roused;crying;morley;information;lines;hurry;bowed;amused;ancient;woods;dancing;gets;aid;produced;support;disagreeable;dawn;notes;flushed;useful;wondering;yolande;departure;ain;clean;fierce;sacred;rush;blimber;godfrey;bagnet;ugly;accident;thanks;somewhere;wore;war;solemn;france;resolution;quality;brief;dared;repeats;bertie;morville;indifferent;concerned;immediate;plan;steady;gaze;attitude;thou;keith;apart;ignorant;building;assured;candle;suffered;sits;aubrey;disposed;capable;brave;plans;value;sighed;county;ruin;shone;education;gray;occasionally;served;lightly;inside;keen;ignorance;barnes;restless;purple;slept;built;mark;lights;utmost;guest;curiosity;inn;longing;aye;eyed;hated;friendly;hanging;gardens;disposition;thomas;facts;practical;gills;bought;importance;circle;divine;edge;drop;dogs;search;nervous;objects;yer;wilmot;horror;active;season;science;wedding;sufficiently;parties;convinced;subjects;scarlet;confused;refused;mood;painted;cecilia;chairs;nights;loving;marked;double;brothers;hadn;task;highest;sorts;dangerous;agony;abruptly;holt;fly;begged;firm;relation;modern;gratitude;staring;sol;immense;rushed;perceived;illness;sunshine;à;waste;walks;blessington;unusual;suspicion;advanced;violent;awake;proceeded;instance;boat;flung;entrance;forgot;teach;accept;features;authority;mysterious;humour;trooper;extreme;interests;superior;enjoyed;mischief;agreed;lonely;disappointment;setting;uneasy;guard;avoid;understanding;gift;individual;noticed;sentence;basket;severe;desert;blame;parlour;skimpole;practice;chose;pace;army;freedom;lighted;troubled;treat;popular;caused;commons;notion;resumed;pointed;dislike;serve;queer;confess;join;professor;gravely;lawyer;carefully;guess;laying;occasions;alike;stupid
0;Trollope_male_ENG18742-00000;Trollope;male;297;156;123;131;129;49;74;99;59;39;108;13;80;30;9;59;22;50;24;39;17;50;24;39;29;45;32;30;21;21;19;24;47;12;27;23;29;13;17;17;19;31;6;21;24;4;4;15;16;24;23;8;16;21;7;10;21;6;12;11;6;9;6;14;5;16;6;8;5;11;5;8;22;5;10;7;6;9;17;5;7;7;8;9;4;2;2;7;10;4;14;0;4;7;7;17;6;4;2;13;9;4;11;2;6;2;6;7;7;9;6;8;4;2;11;7;3;1;2;2;2;3;9;5;1;2;2;3;7;9;12;6;7;4;2;5;3;6;4;5;2;6;0;12;0;0;4;1;5;9;2;1;0;5;7;1;1;1;6;1;4;1;0;2;1;5;5;1;7;5;1;4;1;3;3;7;3;0;7;1;10;3;1;2;2;2;2;1;3;3;2;6;4;3;4;0;1;6;7;1;7;0;0;7;4;1;1;1;4;5;2;5;0;2;3;0;2;1;7;6;2;5;2;8;2;4;3;2;2;3;1;1;0;7;0;1;6;0;3;0;1;6;2;2;0;3;4;2;4;3;1;6;1;2;0;6;7;1;0;0;2;0;2;1;0;16;1;2;5;1;1;0;5;1;0;2;6;0;0;1;0;0;2;3;1;6;1;0;1;0;2;2;0;2;1;1;0;1;1;1;0;0;2;2;3;0;0;0;1;0;2;1;0;1;0;0;0;2;8;1;0;1;0;0;3;0;7;2;0;13;2;2;1;0;1;2;2;1;3;2;1;1;1;3;3;0;0;4;3;8;2;0;0;0;1;5;0;0;0;2;0;4;3;0;0;7;0;6;0;0;1;2;0;1;0;0;1;6;0;3;0;3;3;1;0;0;26;1;0;0;1;0;1;0;2;0;1;4;5;2;0;1;1;0;0;0;0;2;2;1;0;0;5;1;0;0;5;3;0;0;4;0;1;1;6;1;1;0;1;1;0;3;1;0;0;5;0;0;1;2;3;2;0;0;1;0;1;0;0;1;0;3;3;1;0;3;0;0;1;0;3;0;0;1;1;1;0;0;0;3;1;0;1;0;3;3;9;0;0;0;0;0;0;0;3;2;1;0;4;0;2;1;0;0;1;1;0;1;0;0;2;0;1;0;2;0;0;2;0;3;0;1;0;0;0;0;0;0;4;0;5;0;0;0;1;1;0;0;0;0;0;2;0;0;0;2;0;0;1;0;0;0;1;0;4;7;1;2;0;0;0;0;0;1;0;4;0;2;2;0;0;1;1;1;0;3;1;1;2;0;0;0;0;2;4;0;0;0;3;0;1;9;1;1;1;0;0;0;0;0;4;0;1;0;0;0;0;0;0;0;1;0;1;0;5;1;2;0;3;1;1;0;0;3;1;1;0;0;2;2;1;0;0;2;0;0;1;0;0;8;6;0;6;0;4;10;1;3;0;0;0;0;0;0;1;0;2;0;1;0;1;2;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;3;0;1;0;3;0;0;0;0;2;0;0;0;1;0;0;0;0;2;0;0;2;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;7;1;0;0;1;4;3;0;0;0;1;0;0;4;2;0;0;0;1;0;0;0;0;0;1;0;0;2;0;0;0;0;0;3;0;1;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;6;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;0;4;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;1;3;0;0;0;0;0;0;1;2;1;0;0;2;0;0;1;4;0;0;0;1;1;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;3;0;1;1;1;1;0;1;0;0;0;0;0;1;0;0;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;1;1;0;0;1;0;0;0;0;0;0;4;1;0;0;1;0;1;0;0;0;0;0;0;0;1;2;0;1;0;0;0;0;2;1;0;0;0;1;0;0;3;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1;0;8;0;0;2;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;2;0;0;0;0;2;1;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;1;0;0;0;1;0;0;0;0;2;0;0;2;2;1;1;0;0;1;0;0;0;0;0;0;6;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;4;1;0;0;0;0;0;0;0;2;2;0;0;0;1;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;2;3;0;0;0;0;0;0;2;0;1;0;0;0;0;1;0;0;2;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;1;1;0;3;1;1;0;1;0;0;1;0;3;0;0;0;0;1;0;1;2;0;0;0;0;0;0;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;2;0;0;0;0;1;0;0;0;2;2;1;0;0;0;0;0;0;6;2;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;2;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;4;2;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;1;2;0;0;0;0;0;0;0;1;3;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;5;0;0;0;0;0;1;0;0;0;0;0;0;4;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1
